Set,Run #1,Run #1,Run #1,Run #1,Run #1
Internal Pressure P1 (kPa),Time (s),Internal Pressure P0 (kPa),Ambient Pressure (kPa),Differential Pressure₁₋₂ (kPa),Calc1 (units)
,1762.2,114.71,99.93,14.78,114.71
,1762.4,114.71,99.93,14.78,114.71
,1762.6,114.71,99.93,14.78,114.71
,1762.8,114.71,99.93,14.78,114.71
,1763,114.71,99.93,14.78,114.71
,1763.2,114.71,99.93,14.78,114.71
,1763.4,114.71,99.93,14.78,114.71
,1763.6,114.71,99.93,14.78,114.71
,1763.8,114.71,99.93,14.78,114.71
,1764,114.71,99.93,14.78,114.71
,1764.2,114.71,99.93,14.78,114.71
,1764.4,114.71,99.93,14.78,114.71
,1764.6,114.71,99.93,14.78,114.71
,1764.8,114.71,99.93,14.78,114.71
,1765,114.71,99.93,14.78,114.71
,1765.2,114.71,99.93,14.78,114.71
,1765.4,114.71,99.93,14.78,114.71
,1765.6,114.71,99.93,14.78,114.71
,1765.8,114.71,99.93,14.78,114.71
,1766,114.71,99.93,14.78,114.71
,1766.2,114.71,99.93,14.78,114.71
,1766.4,114.71,99.93,14.78,114.71
,1766.6,114.71,99.93,14.78,114.71
,1766.8,114.71,99.93,14.79,114.71
,1767,114.71,99.93,14.78,114.71
,1767.2,114.71,99.93,14.78,114.71
,1767.4,114.71,99.93,14.78,114.71
,1767.6,114.71,99.93,14.78,114.71
,1767.8,114.71,99.93,14.78,114.71
,1768,114.71,99.93,14.78,114.71
,1768.2,114.71,99.93,14.78,114.71
,1768.4,114.71,99.93,14.78,114.71
,1768.6,114.71,99.93,14.78,114.71
,1768.8,114.71,99.93,14.78,114.71
,1769,114.71,99.93,14.78,114.71
,1769.2,114.71,99.93,14.78,114.71
,1769.4,114.71,99.93,14.78,114.71
,1769.6,114.71,99.93,14.78,114.71
,1769.8,114.71,99.93,14.78,114.71
,1770,114.71,99.93,14.78,114.71
,1770.2,114.71,99.93,14.78,114.71
,1770.4,114.71,99.93,14.78,114.71
,1770.6,114.71,99.93,14.78,114.71
,1770.8,114.71,99.93,14.78,114.71
,1771,114.71,99.93,14.78,114.71
,1771.2,114.71,99.93,14.78,114.71
,1771.4,114.71,99.93,14.78,114.71
,1771.6,114.71,99.93,14.78,114.71
,1771.8,114.71,99.93,14.78,114.71
,1772,114.71,99.93,14.78,114.71
,1772.2,114.71,99.93,14.78,114.71
,1772.4,114.71,99.93,14.78,114.71
,1772.6,114.71,99.93,14.78,114.71
,1772.8,114.71,99.93,14.78,114.71
,1773,114.71,99.93,14.78,114.71
,1773.2,114.71,99.93,14.78,114.71
,1773.4,114.71,99.93,14.78,114.71
,1773.6,114.71,99.93,14.78,114.71
,1773.8,114.71,99.93,14.78,114.71
,1774,114.71,99.93,14.78,114.71
,1774.2,114.71,99.93,14.78,114.71
,1774.4,114.71,99.93,14.78,114.71
,1774.6,114.71,99.93,14.78,114.71
,1774.8,114.71,99.93,14.78,114.71
,1775,114.71,99.93,14.78,114.71
,1775.2,114.71,99.93,14.78,114.71
,1775.4,114.71,99.93,14.78,114.71
,1775.6,114.71,99.93,14.78,114.71
,1775.8,114.71,99.93,14.78,114.71
,1776,114.71,99.93,14.78,114.71
,1776.2,114.71,99.93,14.78,114.71
,1776.4,114.71,99.93,14.78,114.71
,1776.6,114.71,99.93,14.78,114.71
,1776.8,114.71,99.93,14.79,114.71
,1777,114.71,99.93,14.78,114.71
,1777.2,114.71,99.93,14.79,114.71
,1777.4,114.71,99.93,14.78,114.71
,1777.6,114.71,99.93,14.78,114.71
,1777.8,114.71,99.93,14.79,114.71
,1778,114.71,99.93,14.79,114.71
,1778.2,114.71,99.93,14.79,114.71
,1778.4,114.71,99.93,14.78,114.71
,1778.6,114.71,99.93,14.78,114.71
,1778.8,114.71,99.93,14.78,114.71
,1779,114.71,99.93,14.78,114.71
,1779.2,114.71,99.93,14.79,114.71
,1779.4,114.71,99.93,14.78,114.71
,1779.6,114.71,99.93,14.78,114.71
,1779.8,114.71,99.93,14.78,114.71
,1780,114.71,99.93,14.78,114.71
,1780.2,114.71,99.92,14.79,114.71
,1780.4,114.71,99.92,14.79,114.71
,1780.6,114.71,99.93,14.78,114.71
,1780.8,114.71,99.92,14.79,114.71
,1781,114.71,99.93,14.78,114.71
,1781.2,114.71,99.92,14.78,114.71
,1781.4,114.71,99.93,14.78,114.71
,1781.6,114.71,99.93,14.78,114.71
,1781.8,114.71,99.93,14.78,114.71
,1782,114.71,99.92,14.79,114.71
,1782.2,114.71,99.92,14.79,114.71
,1782.4,114.71,99.93,14.78,114.71
,1782.6,114.71,99.93,14.78,114.71
,1782.8,114.71,99.93,14.78,114.71
,1783,114.71,99.92,14.78,114.71
,1783.2,114.71,99.93,14.78,114.71
,1783.4,114.71,99.92,14.79,114.71
,1783.6,114.71,99.92,14.78,114.71
,1783.8,114.71,99.93,14.78,114.71
,1784,114.71,99.93,14.78,114.71
,1784.2,114.71,99.93,14.78,114.71
,1784.4,114.71,99.93,14.78,114.71
,1784.6,114.71,99.93,14.78,114.71
,1784.8,114.71,99.93,14.78,114.71
,1785,114.71,99.93,14.78,114.71
,1785.2,114.71,99.93,14.78,114.71
,1785.4,114.71,99.93,14.78,114.71
,1785.6,114.71,99.92,14.79,114.71
,1785.8,114.71,99.93,14.78,114.71
,1786,114.71,99.93,14.78,114.71
,1786.2,114.71,99.93,14.78,114.71
,1786.4,114.71,99.93,14.78,114.71
,1786.6,114.71,99.93,14.78,114.71
,1786.8,114.71,99.93,14.78,114.71
,1787,114.71,99.93,14.78,114.71
,1787.2,114.71,99.93,14.78,114.71
,1787.4,114.71,99.93,14.78,114.71
,1787.6,114.71,99.93,14.78,114.71
,1787.8,114.71,99.93,14.78,114.71
,1788,114.71,99.93,14.78,114.71
,1788.2,114.71,99.93,14.78,114.71
,1788.4,114.71,99.93,14.78,114.71
,1788.6,114.71,99.93,14.78,114.71
,1788.8,114.71,99.93,14.78,114.71
,1789,114.71,99.93,14.78,114.71
,1789.2,114.71,99.93,14.78,114.71
,1789.4,114.71,99.93,14.78,114.71
,1789.6,114.71,99.93,14.78,114.71
,1789.8,114.71,99.93,14.78,114.71
,1790,114.71,99.93,14.78,114.71
,1790.2,114.71,99.93,14.78,114.71
,1790.4,114.71,99.92,14.78,114.71
,1790.6,114.71,99.92,14.78,114.71
,1790.8,114.71,99.93,14.78,114.71
,1791,114.71,99.92,14.78,114.71
,1791.2,114.71,99.92,14.78,114.71
,1791.4,114.71,99.93,14.78,114.71
,1791.6,114.71,99.93,14.78,114.71
,1791.8,114.71,99.92,14.78,114.71
,1792,114.71,99.93,14.78,114.71
,1792.2,114.71,99.93,14.78,114.71
,1792.4,114.71,99.93,14.78,114.71
,1792.6,114.71,99.93,14.78,114.71
,1792.8,114.71,99.93,14.78,114.71
,1793,114.71,99.93,14.78,114.71
,1793.2,114.71,99.93,14.78,114.71
,1793.4,114.71,99.93,14.78,114.71
,1793.6,114.71,99.93,14.78,114.71
,1793.8,114.71,99.93,14.78,114.71
,1794,114.71,99.93,14.78,114.71
,1794.2,114.71,99.93,14.78,114.71
,1794.4,114.71,99.93,14.78,114.71
,1794.6,114.71,99.93,14.78,114.71
,1794.8,114.71,99.93,14.78,114.71
,1795,114.71,99.92,14.78,114.71
,1795.2,114.71,99.93,14.78,114.71
,1795.4,114.71,99.93,14.78,114.71
,1795.6,114.71,99.93,14.78,114.71
,1795.8,114.71,99.93,14.78,114.71
,1796,114.71,99.93,14.78,114.71
,1796.2,114.71,99.92,14.78,114.71
,1796.4,114.71,99.92,14.79,114.71
,1796.6,114.71,99.92,14.79,114.71
,1796.8,114.71,99.92,14.79,114.71
,1797,114.71,99.92,14.78,114.71
,1797.2,114.71,99.92,14.79,114.71
,1797.4,114.71,99.92,14.79,114.71
,1797.6,114.71,99.93,14.78,114.71
,1797.8,114.71,99.92,14.79,114.71
,1798,114.71,99.92,14.78,114.71
,1798.2,114.71,99.92,14.79,114.71
,1798.4,114.71,99.93,14.79,114.71
,1798.6,114.71,99.92,14.79,114.71
,1798.8,114.71,99.93,14.78,114.71
,1799,114.71,99.92,14.79,114.71
,1799.2,114.71,99.93,14.79,114.71
,1799.4,114.71,99.92,14.79,114.71
,1799.6,114.71,99.93,14.78,114.71
,1799.8,114.71,99.92,14.79,114.71
,1800,114.71,99.93,14.78,114.71
,1800.2,114.71,99.92,14.78,114.71
,1800.4,114.71,99.92,14.78,114.71
,1800.6,114.71,99.92,14.78,114.71
,1800.8,114.71,99.93,14.78,114.71
,1801,114.71,99.92,14.79,114.71
,1801.2,114.71,99.92,14.79,114.71
,1801.4,114.71,99.92,14.79,114.71
,1801.6,114.71,99.92,14.79,114.71
,1801.8,114.71,99.92,14.79,114.71
,1802,114.71,99.92,14.79,114.71
,1802.2,114.71,99.92,14.79,114.71
,1802.4,114.71,99.92,14.79,114.71
,1802.6,114.71,99.93,14.78,114.71
,1802.8,114.71,99.92,14.79,114.71
,1803,114.71,99.92,14.79,114.71
,1803.2,114.71,99.92,14.79,114.71
,1803.4,114.71,99.92,14.79,114.71
,1803.6,114.71,99.92,14.79,114.71
,1803.8,114.71,99.92,14.79,114.71
,1804,114.71,99.92,14.79,114.71
,1804.2,114.71,99.92,14.79,114.71
,1804.4,114.71,99.92,14.79,114.71
,1804.6,114.71,99.92,14.79,114.71
,1804.8,114.71,99.92,14.79,114.71
,1805,114.71,99.92,14.79,114.71
,1805.2,114.71,99.92,14.79,114.71
,1805.4,114.71,99.92,14.79,114.71
,1805.6,114.71,99.92,14.79,114.71
,1805.8,114.71,99.92,14.79,114.71
,1806,114.71,99.92,14.79,114.71
,1806.2,114.71,99.92,14.79,114.71
,1806.4,114.71,99.92,14.79,114.71
,1806.6,114.71,99.92,14.79,114.71
,1806.8,114.71,99.93,14.78,114.71
,1807,114.71,99.92,14.79,114.71
,1807.2,114.71,99.93,14.79,114.71
,1807.4,114.71,99.92,14.78,114.71
,1807.6,114.71,99.92,14.79,114.71
,1807.8,114.71,99.93,14.79,114.71
,1808,114.71,99.92,14.78,114.71
,1808.2,114.71,99.93,14.78,114.71
,1808.4,114.71,99.93,14.78,114.71
,1808.6,114.71,99.93,14.78,114.71
,1808.8,114.71,99.93,14.78,114.71
,1809,114.71,99.93,14.78,114.71
,1809.2,114.71,99.92,14.79,114.71
,1809.4,114.71,99.93,14.78,114.71
,1809.6,114.71,99.92,14.78,114.71
,1809.8,114.71,99.93,14.79,114.71
,1810,114.71,99.92,14.78,114.71
,1810.2,114.71,99.92,14.79,114.71
,1810.4,114.71,99.93,14.78,114.71
,1810.6,114.71,99.92,14.79,114.71
,1810.8,114.71,99.93,14.78,114.71
,1811,114.71,99.93,14.78,114.71
,1811.2,114.71,99.93,14.79,114.71
,1811.4,114.71,99.93,14.79,114.71
,1811.6,114.71,99.93,14.79,114.71
,1811.8,114.71,99.93,14.78,114.71
,1812,114.71,99.93,14.79,114.71
,1812.2,114.71,99.93,14.79,114.71
,1812.4,114.71,99.93,14.78,114.71
,1812.6,114.71,99.93,14.79,114.71
,1812.8,114.71,99.93,14.78,114.71
,1813,114.71,99.92,14.79,114.71
,1813.2,114.71,99.92,14.79,114.71
,1813.4,114.71,99.93,14.78,114.71
,1813.6,114.71,99.93,14.78,114.71
,1813.8,114.71,99.93,14.78,114.71
,1814,114.71,99.93,14.78,114.71
,1814.2,114.71,99.93,14.78,114.71
,1814.4,114.71,99.93,14.79,114.71
,1814.6,114.71,99.93,14.78,114.71
,1814.8,114.71,99.93,14.78,114.71
,1815,114.71,99.93,14.79,114.71
,1815.2,114.71,99.93,14.78,114.71
,1815.4,114.71,99.93,14.78,114.71
,1815.6,114.71,99.93,14.78,114.71
,1815.8,114.71,99.93,14.78,114.71
,1816,114.71,99.92,14.78,114.71
,1816.2,114.71,99.93,14.78,114.71
,1816.4,114.71,99.93,14.78,114.71
,1816.6,114.71,99.93,14.78,114.71
,1816.8,114.71,99.93,14.78,114.71
,1817,114.71,99.93,14.78,114.71
,1817.2,114.71,99.93,14.78,114.71
,1817.4,114.71,99.92,14.79,114.71
,1817.6,114.71,99.93,14.78,114.71
,1817.8,114.71,99.93,14.79,114.71
,1818,114.71,99.93,14.78,114.71
,1818.2,114.71,99.93,14.78,114.71
,1818.4,114.71,99.93,14.78,114.71
,1818.6,114.71,99.93,14.78,114.71
,1818.8,114.71,99.93,14.78,114.71
,1819,114.71,99.92,14.79,114.71
,1819.2,114.71,99.93,14.78,114.71
,1819.4,114.71,99.93,14.78,114.71
,1819.6,114.71,99.93,14.79,114.71
,1819.8,114.71,99.93,14.78,114.71
,1820,114.71,99.92,14.79,114.71
,1820.2,114.71,99.92,14.79,114.71
,1820.4,114.71,99.93,14.78,114.71
,1820.6,114.71,99.93,14.78,114.71
,1820.8,114.71,99.93,14.78,114.71
,1821,114.71,99.93,14.78,114.71
,1821.2,114.71,99.93,14.78,114.71
,1821.4,114.71,99.93,14.78,114.71
,1821.6,114.71,99.93,14.78,114.71
,1821.8,114.71,99.93,14.78,114.71
,1822,114.71,99.93,14.78,114.71
,1822.2,114.71,99.93,14.78,114.71
,1822.4,114.71,99.93,14.78,114.71
,1822.6,114.71,99.93,14.78,114.71
,1822.8,114.71,99.93,14.78,114.71
,1823,114.71,99.93,14.78,114.71
,1823.2,114.71,99.93,14.78,114.71
,1823.4,114.71,99.93,14.78,114.71
,1823.6,114.71,99.93,14.78,114.71
,1823.8,114.71,99.93,14.78,114.71
,1824,114.71,99.93,14.78,114.71
,1824.2,114.71,99.93,14.78,114.71
,1824.4,114.71,99.93,14.78,114.71
,1824.6,114.71,99.93,14.78,114.71
,1824.8,114.71,99.93,14.78,114.71
,1825,114.71,99.93,14.79,114.71
,1825.2,114.71,99.93,14.78,114.71
,1825.4,114.71,99.93,14.78,114.71
,1825.6,114.71,99.93,14.78,114.71
,1825.8,114.71,99.93,14.79,114.71
,1826,114.71,99.93,14.79,114.71
,1826.2,114.71,99.93,14.78,114.71
,1826.4,114.71,99.93,14.78,114.71
,1826.6,114.71,99.93,14.78,114.71
,1826.8,114.71,99.93,14.78,114.71
,1827,114.71,99.93,14.78,114.71
,1827.2,114.71,99.93,14.79,114.71
,1827.4,114.71,99.93,14.78,114.71
,1827.6,114.71,99.93,14.78,114.71
,1827.8,114.71,99.93,14.78,114.71
,1828,114.71,99.93,14.78,114.71
,1828.2,114.71,99.93,14.78,114.71
,1828.4,114.71,99.93,14.78,114.71
,1828.6,114.71,99.93,14.78,114.71
,1828.8,114.71,99.93,14.78,114.71
,1829,114.71,99.93,14.78,114.71
,1829.2,114.71,99.93,14.78,114.71
,1829.4,114.71,99.93,14.78,114.71
,1829.6,114.71,99.93,14.78,114.71
,1829.8,114.71,99.93,14.78,114.71
,1830,114.71,99.93,14.78,114.71
,1830.2,114.71,99.93,14.78,114.71
,1830.4,114.71,99.93,14.78,114.71
,1830.6,114.71,99.93,14.78,114.71
,1830.8,114.71,99.93,14.78,114.71
,1831,114.71,99.93,14.78,114.71
,1831.2,114.71,99.93,14.78,114.71
,1831.4,114.71,99.93,14.78,114.71
,1831.6,114.71,99.93,14.78,114.71
,1831.8,114.71,99.93,14.78,114.71
,1832,114.71,99.93,14.78,114.71
,1832.2,114.71,99.93,14.78,114.71
,1832.4,114.71,99.93,14.78,114.71
,1832.6,114.71,99.93,14.78,114.71
,1832.8,114.71,99.93,14.78,114.71
,1833,114.71,99.93,14.78,114.71
,1833.2,114.71,99.93,14.78,114.71
,1833.4,114.71,99.93,14.78,114.71
,1833.6,114.71,99.93,14.78,114.71
,1833.8,114.71,99.93,14.78,114.71
,1834,114.71,99.93,14.78,114.71
,1834.2,114.71,99.93,14.78,114.71
,1834.4,114.71,99.93,14.78,114.71
,1834.6,114.71,99.93,14.78,114.71
,1834.8,114.71,99.93,14.78,114.71
,1835,114.71,99.93,14.78,114.71
,1835.2,114.71,99.93,14.78,114.71
,1835.4,114.71,99.93,14.78,114.71
,1835.6,114.71,99.93,14.78,114.71
,1835.8,114.71,99.93,14.78,114.71
,1836,114.71,99.93,14.78,114.71
,1836.2,114.71,99.93,14.78,114.71
,1836.4,114.71,99.93,14.78,114.71
,1836.6,114.71,99.93,14.78,114.71
,1836.8,114.71,99.93,14.78,114.71
,1837,114.71,99.93,14.78,114.71
,1837.2,114.71,99.93,14.78,114.71
,1837.4,114.71,99.93,14.78,114.71
,1837.6,114.71,99.93,14.78,114.71
,1837.8,114.71,99.93,14.78,114.71
,1838,114.71,99.93,14.78,114.71
,1838.2,114.71,99.93,14.78,114.71
,1838.4,114.71,99.93,14.78,114.71
,1838.6,114.71,99.93,14.78,114.71
,1838.8,114.71,99.93,14.78,114.71
,1839,114.71,99.93,14.78,114.71
,1839.2,114.71,99.93,14.78,114.71
,1839.4,114.71,99.93,14.77,114.71
,1839.6,114.71,99.93,14.78,114.71
,1839.8,114.71,99.93,14.78,114.71
,1840,114.71,99.93,14.78,114.71
,1840.2,114.71,99.93,14.77,114.71
,1840.4,114.71,99.93,14.78,114.71
,1840.6,114.71,99.93,14.78,114.71
,1840.8,114.71,99.93,14.78,114.71
,1841,114.71,99.93,14.78,114.71
,1841.2,114.71,99.93,14.78,114.71
,1841.4,114.71,99.93,14.78,114.71
,1841.6,114.71,99.93,14.78,114.71
,1841.8,114.71,99.93,14.78,114.71
,1842,114.71,99.93,14.78,114.71
,1842.2,114.71,99.93,14.78,114.71
,1842.4,114.71,99.93,14.78,114.71
,1842.6,114.71,99.93,14.78,114.71
,1842.8,114.71,99.93,14.78,114.71
,1843,114.71,99.93,14.78,114.71
,1843.2,114.71,99.93,14.78,114.71
,1843.4,114.71,99.93,14.78,114.71
,1843.6,114.71,99.93,14.78,114.71
,1843.8,114.71,99.93,14.78,114.71
,1844,114.71,99.93,14.78,114.71
,1844.2,114.71,99.93,14.78,114.71
,1844.4,114.71,99.93,14.78,114.71
,1844.6,114.71,99.93,14.78,114.71
,1844.8,114.71,99.93,14.78,114.71
,1845,114.71,99.93,14.78,114.71
,1845.2,114.71,99.93,14.78,114.71
,1845.4,114.71,99.93,14.78,114.71
,1845.6,114.71,99.93,14.78,114.71
,1845.8,114.71,99.93,14.78,114.71
,1846,114.71,99.93,14.78,114.71
,1846.2,114.71,99.93,14.78,114.71
,1846.4,114.71,99.93,14.78,114.71
,1846.6,114.71,99.93,14.78,114.71
,1846.8,114.71,99.93,14.78,114.71
,1847,114.71,99.93,14.78,114.71
,1847.2,114.71,99.93,14.78,114.71
,1847.4,114.71,99.93,14.78,114.71
,1847.6,114.71,99.93,14.78,114.71
,1847.8,114.71,99.93,14.78,114.71
,1848,114.71,99.93,14.78,114.71
,1848.2,114.71,99.93,14.78,114.71
,1848.4,114.71,99.93,14.78,114.71
,1848.6,114.71,99.93,14.78,114.71
,1848.8,114.71,99.93,14.78,114.71
,1849,114.71,99.93,14.78,114.71
,1849.2,114.71,99.93,14.78,114.71
,1849.4,114.71,99.93,14.78,114.71
,1849.6,114.71,99.93,14.78,114.71
,1849.8,114.71,99.93,14.78,114.71
,1850,114.71,99.93,14.78,114.71
,1850.2,114.71,99.93,14.78,114.71
,1850.4,114.71,99.93,14.78,114.71
,1850.6,114.71,99.93,14.78,114.71
,1850.8,114.71,99.93,14.78,114.71
,1851,114.71,99.93,14.78,114.71
,1851.2,114.71,99.93,14.78,114.71
,1851.4,114.71,99.93,14.78,114.71
,1851.6,114.71,99.93,14.78,114.71
,1851.8,114.71,99.93,14.78,114.71
,1852,114.71,99.93,14.78,114.71
,1852.2,114.71,99.93,14.78,114.71
,1852.4,114.71,99.93,14.78,114.71
,1852.6,114.71,99.93,14.78,114.71
,1852.8,114.71,99.93,14.78,114.71
,1853,114.71,99.93,14.78,114.71
,1853.2,114.71,99.93,14.78,114.71
,1853.4,114.71,99.93,14.78,114.71
,1853.6,114.71,99.93,14.78,114.71
,1853.8,114.71,99.93,14.78,114.71
,1854,114.71,99.93,14.78,114.71
,1854.2,114.71,99.93,14.78,114.71
,1854.4,114.71,99.93,14.78,114.71
,1854.6,114.71,99.93,14.78,114.71
,1854.8,114.71,99.93,14.78,114.71
,1855,114.71,99.93,14.78,114.71
,1855.2,114.71,99.93,14.78,114.71
,1855.4,114.71,99.93,14.78,114.71
,1855.6,114.71,99.93,14.78,114.71
,1855.8,114.71,99.93,14.78,114.71
,1856,114.71,99.93,14.78,114.71
,1856.2,114.71,99.93,14.78,114.71
,1856.4,114.71,99.93,14.78,114.71
,1856.6,114.71,99.93,14.78,114.71
,1856.8,114.71,99.93,14.78,114.71
,1857,114.71,99.93,14.78,114.71
,1857.2,114.71,99.93,14.78,114.71
,1857.4,114.71,99.93,14.78,114.71
,1857.6,114.71,99.93,14.78,114.71
,1857.8,114.71,99.93,14.78,114.71
,1858,114.71,99.93,14.78,114.71
,1858.2,114.71,99.93,14.78,114.71
,1858.4,114.71,99.93,14.78,114.71
,1858.6,114.71,99.93,14.78,114.71
,1858.8,114.71,99.93,14.78,114.71
,1859,114.71,99.93,14.78,114.71
,1859.2,114.71,99.93,14.78,114.71
,1859.4,114.71,99.93,14.78,114.71
,1859.6,114.71,99.93,14.78,114.71
,1859.8,114.71,99.93,14.78,114.71
,1860,114.71,99.93,14.78,114.71
,1860.2,114.71,99.93,14.78,114.71
,1860.4,114.71,99.93,14.78,114.71
,1860.6,114.71,99.93,14.78,114.71
,1860.8,114.71,99.93,14.78,114.71
,1861,114.71,99.93,14.78,114.71
,1861.2,114.71,99.93,14.78,114.71
,1861.4,114.71,99.93,14.78,114.71
,1861.6,114.71,99.93,14.78,114.71
,1861.8,114.71,99.93,14.78,114.71
,1862,114.71,99.93,14.77,114.71
,1862.2,114.71,99.93,14.78,114.71
,1862.4,114.71,99.93,14.78,114.71
,1862.6,114.71,99.93,14.78,114.71
,1862.8,114.71,99.93,14.78,114.71
,1863,114.71,99.93,14.78,114.71
,1863.2,114.71,99.93,14.78,114.71
,1863.4,114.71,99.93,14.78,114.71
,1863.6,114.71,99.93,14.78,114.71
,1863.8,114.71,99.93,14.78,114.71
,1864,114.71,99.93,14.78,114.71
,1864.2,114.71,99.93,14.78,114.71
,1864.4,114.71,99.93,14.78,114.71
,1864.6,114.7,99.93,14.78,114.7
,1864.8,114.71,99.93,14.78,114.71
,1865,114.71,99.93,14.78,114.71
,1865.2,114.71,99.93,14.78,114.71
,1865.4,114.71,99.93,14.78,114.71
,1865.6,114.71,99.93,14.78,114.71
,1865.8,114.71,99.93,14.78,114.71
,1866,114.71,99.93,14.78,114.71
,1866.2,114.71,99.93,14.78,114.71
,1866.4,114.71,99.93,14.78,114.71
,1866.6,114.71,99.93,14.78,114.71
,1866.8,114.71,99.93,14.78,114.71
,1867,114.71,99.93,14.78,114.71
,1867.2,114.71,99.93,14.78,114.71
,1867.4,114.71,99.93,14.78,114.71
,1867.6,114.71,99.93,14.78,114.71
,1867.8,114.71,99.93,14.78,114.71
,1868,114.71,99.93,14.78,114.71
,1868.2,114.71,99.93,14.78,114.71
,1868.4,114.71,99.93,14.78,114.71
,1868.6,114.71,99.93,14.78,114.71
,1868.8,114.71,99.93,14.79,114.71
,1869,114.71,99.93,14.78,114.71
,1869.2,114.71,99.93,14.78,114.71
,1869.4,114.71,99.93,14.78,114.71
,1869.6,114.71,99.93,14.79,114.71
,1869.8,114.71,99.93,14.78,114.71
,1870,114.71,99.93,14.78,114.71
,1870.2,114.71,99.93,14.78,114.71
,1870.4,114.71,99.93,14.78,114.71
,1870.6,114.71,99.93,14.78,114.71
,1870.8,114.71,99.93,14.78,114.71
,1871,114.71,99.93,14.78,114.71
,1871.2,114.71,99.93,14.78,114.71
,1871.4,114.71,99.93,14.78,114.71
,1871.6,114.71,99.93,14.78,114.71
,1871.8,114.71,99.93,14.78,114.71
,1872,114.71,99.93,14.78,114.71
,1872.2,114.71,99.93,14.78,114.71
,1872.4,114.71,99.93,14.78,114.71
,1872.6,114.71,99.93,14.78,114.71
,1872.8,114.71,99.93,14.78,114.71
,1873,114.71,99.93,14.78,114.71
,1873.2,114.71,99.93,14.78,114.71
,1873.4,114.71,99.93,14.78,114.71
,1873.6,114.71,99.93,14.78,114.71
,1873.8,114.71,99.93,14.78,114.71
,1874,114.71,99.93,14.78,114.71
,1874.2,114.71,99.93,14.78,114.71
,1874.4,114.71,99.93,14.78,114.71
,1874.6,114.71,99.93,14.78,114.71
,1874.8,114.71,99.93,14.78,114.71
,1875,114.71,99.93,14.78,114.71
,1875.2,114.71,99.93,14.78,114.71
,1875.4,114.71,99.93,14.78,114.71
,1875.6,114.71,99.93,14.78,114.71
,1875.8,114.71,99.93,14.78,114.71
,1876,114.71,99.93,14.78,114.71
,1876.2,114.71,99.93,14.78,114.71
,1876.4,114.71,99.93,14.78,114.71
,1876.6,114.71,99.93,14.78,114.71
,1876.8,114.71,99.93,14.78,114.71
,1877,114.71,99.93,14.78,114.71
,1877.2,114.71,99.93,14.78,114.71
,1877.4,114.71,99.93,14.78,114.71
,1877.6,114.71,99.93,14.78,114.71
,1877.8,114.71,99.93,14.78,114.71
,1878,114.71,99.93,14.78,114.71
,1878.2,114.71,99.93,14.78,114.71
,1878.4,114.71,99.93,14.78,114.71
,1878.6,114.71,99.93,14.78,114.71
,1878.8,114.71,99.93,14.78,114.71
,1879,114.71,99.93,14.78,114.71
,1879.2,114.71,99.93,14.78,114.71
,1879.4,114.71,99.93,14.78,114.71
,1879.6,114.71,99.93,14.78,114.71
,1879.8,114.71,99.93,14.78,114.71
,1880,114.71,99.93,14.78,114.71
,1880.2,114.71,99.93,14.78,114.71
,1880.4,114.71,99.93,14.78,114.71
,1880.6,114.71,99.93,14.78,114.71
,1880.8,114.71,99.93,14.78,114.71
,1881,114.71,99.93,14.78,114.71
,1881.2,114.71,99.93,14.78,114.71
,1881.4,114.71,99.93,14.78,114.71
,1881.6,114.71,99.93,14.78,114.71
,1881.8,114.71,99.93,14.78,114.71
,1882,114.71,99.93,14.78,114.71
,1882.2,114.71,99.93,14.78,114.71
,1882.4,114.71,99.93,14.78,114.71
,1882.6,114.71,99.93,14.78,114.71
,1882.8,114.71,99.93,14.78,114.71
,1883,114.71,99.93,14.79,114.71
,1883.2,114.71,99.93,14.78,114.71
,1883.4,114.71,99.93,14.78,114.71
,1883.6,114.71,99.93,14.78,114.71
,1883.8,114.71,99.93,14.78,114.71
,1884,114.71,99.93,14.78,114.71
,1884.2,114.71,99.93,14.78,114.71
,1884.4,114.71,99.93,14.78,114.71
,1884.6,114.71,99.93,14.78,114.71
,1884.8,114.71,99.93,14.78,114.71
,1885,114.71,99.93,14.78,114.71
,1885.2,114.71,99.93,14.78,114.71
,1885.4,114.71,99.93,14.78,114.71
,1885.6,114.71,99.93,14.78,114.71
,1885.8,114.71,99.93,14.79,114.71
,1886,114.71,99.93,14.78,114.71
,1886.2,114.71,99.93,14.78,114.71
,1886.4,114.71,99.92,14.79,114.71
,1886.6,114.71,99.93,14.78,114.71
,1886.8,114.71,99.93,14.78,114.71
,1887,114.71,99.92,14.78,114.71
,1887.2,114.71,99.93,14.78,114.71
,1887.4,114.71,99.93,14.78,114.71
,1887.6,114.71,99.93,14.78,114.71
,1887.8,114.71,99.92,14.78,114.71
,1888,114.71,99.92,14.78,114.71
,1888.2,114.71,99.93,14.78,114.71
,1888.4,114.71,99.92,14.79,114.71
,1888.6,114.71,99.92,14.79,114.71
,1888.8,114.71,99.93,14.78,114.71
,1889,114.71,99.93,14.78,114.71
,1889.2,114.71,99.92,14.79,114.71
,1889.4,114.71,99.93,14.78,114.71
,1889.6,114.71,99.93,14.78,114.71
,1889.8,114.71,99.93,14.78,114.71
,1890,114.71,99.93,14.78,114.71
,1890.2,114.71,99.93,14.78,114.71
,1890.4,114.71,99.92,14.78,114.71
,1890.6,114.71,99.93,14.78,114.71
